Date,Num_Faces,angry,disgust,fear,happy,sad,surprise,neutral
09 Feb 2024 14:42:31,1,1,0,0,0,0,0,0
09 Feb 2024 14:43:37,1,0,0,0,0,0,0,1
09 Feb 2024 14:43:39,1,0,0,0,0,0,0,1
09 Feb 2024 14:43:40,2,0,0,1,0,1,0,0
09 Feb 2024 14:43:56,1,0,0,0,0,0,1,0
09 Feb 2024 14:43:57,1,0,0,1,0,0,0,0
09 Feb 2024 14:43:58,1,0,0,0,0,1,0,0
09 Feb 2024 14:43:59,1,0,0,0,0,1,0,0
09 Feb 2024 14:44:17,1,0,0,0,0,0,1,0
09 Feb 2024 14:44:18,1,0,0,0,0,1,0,0
09 Feb 2024 14:44:19,1,0,0,0,0,1,0,0
09 Feb 2024 14:44:20,2,0,0,0,0,1,1,0
09 Feb 2024 14:54:49,1,0,0,0,0,0,0,1
09 Feb 2024 14:55:12,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:13,2,0,0,0,1,0,1,0
09 Feb 2024 14:55:14,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:15,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:16,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:17,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:18,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:19,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:20,1,0,0,0,0,1,0,0
09 Feb 2024 14:55:21,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:22,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:23,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:24,1,0,0,1,0,0,0,0
09 Feb 2024 14:55:25,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:09,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:10,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:11,1,0,0,0,0,1,0,0
09 Feb 2024 14:58:12,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:13,1,0,0,0,0,0,1,0
09 Feb 2024 14:58:14,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:15,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:17,1,0,0,0,1,0,0,0
09 Feb 2024 14:58:18,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:19,2,0,0,0,0,2,0,0
09 Feb 2024 14:58:20,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:21,1,0,0,0,0,1,0,0
09 Feb 2024 14:58:22,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:23,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:24,2,0,0,1,1,0,0,0
09 Feb 2024 14:58:25,2,0,0,0,1,1,0,0
09 Feb 2024 14:58:26,1,0,0,0,0,1,0,0
09 Feb 2024 14:58:27,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:28,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:29,1,0,0,0,0,1,0,0
09 Feb 2024 14:58:31,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:32,1,0,0,0,1,0,0,0
09 Feb 2024 14:58:33,1,0,0,0,0,0,1,0
09 Feb 2024 14:58:34,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:35,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:36,1,0,0,0,0,1,0,0
09 Feb 2024 14:58:37,2,0,0,0,0,1,0,1
09 Feb 2024 14:58:38,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:39,2,0,0,1,1,0,0,0
09 Feb 2024 14:58:41,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:42,1,0,0,0,0,1,0,0
09 Feb 2024 14:58:43,1,0,0,0,0,1,0,0
09 Feb 2024 14:58:44,1,0,0,0,0,0,0,1
09 Feb 2024 14:58:45,1,0,0,0,0,0,0,1
09 Feb 2024 14:58:46,1,0,0,0,0,0,0,1
09 Feb 2024 14:58:47,1,0,0,0,0,0,0,1
09 Feb 2024 14:58:48,1,0,0,0,0,0,0,1
09 Feb 2024 14:58:49,2,0,0,0,1,1,0,0
09 Feb 2024 14:58:50,1,0,0,1,0,0,0,0
09 Feb 2024 14:58:51,1,0,0,0,0,1,0,0
09 Feb 2024 14:58:52,1,0,0,0,1,0,0,0
09 Feb 2024 15:11:14,1,0,0,0,0,0,0,1
09 Feb 2024 15:11:15,2,0,0,0,1,0,0,1
09 Feb 2024 15:11:16,2,0,0,0,1,1,0,0
09 Feb 2024 15:11:17,2,0,0,0,1,1,0,0
09 Feb 2024 15:11:18,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:19,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:20,1,0,0,1,0,0,0,0
09 Feb 2024 15:11:21,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:22,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:23,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:24,1,1,0,0,0,0,0,0
09 Feb 2024 15:11:26,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:27,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:28,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:29,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:30,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:31,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:32,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:33,1,0,0,0,0,0,0,1
09 Feb 2024 15:11:34,2,0,0,1,0,0,0,1
09 Feb 2024 15:11:35,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:36,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:37,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:38,1,0,0,0,1,0,0,0
09 Feb 2024 15:11:40,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:41,1,0,0,0,0,0,0,1
09 Feb 2024 15:11:42,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:43,1,0,0,0,0,0,0,1
09 Feb 2024 15:11:44,1,0,0,0,0,0,0,1
09 Feb 2024 15:11:45,1,0,0,0,0,1,0,0
09 Feb 2024 15:11:46,2,0,0,0,1,1,0,0
09 Feb 2024 15:11:47,1,0,0,0,0,0,0,1
09 Feb 2024 15:11:49,2,1,0,0,0,0,0,1
09 Feb 2024 15:11:50,2,1,0,0,1,0,0,0
09 Feb 2024 15:11:51,2,1,0,0,0,0,0,1
09 Feb 2024 15:30:21,1,0,0,0,0,0,1,0
09 Feb 2024 15:30:22,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:23,2,0,0,1,1,0,0,0
09 Feb 2024 15:30:24,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:26,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:27,0,0,0,0,0,0,0,0
09 Feb 2024 15:30:28,0,0,0,0,0,0,0,0
09 Feb 2024 15:30:29,2,0,0,1,1,0,0,0
09 Feb 2024 15:30:30,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:31,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:32,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:33,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:34,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:35,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:36,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:37,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:38,0,0,0,0,0,0,0,0
09 Feb 2024 15:30:39,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:40,1,0,0,0,0,0,1,0
09 Feb 2024 15:30:41,0,0,0,0,0,0,0,0
09 Feb 2024 15:30:43,0,0,0,0,0,0,0,0
09 Feb 2024 15:30:44,1,0,0,0,1,0,0,0
09 Feb 2024 15:30:45,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:46,1,0,0,0,1,0,0,0
09 Feb 2024 15:30:47,1,0,0,0,1,0,0,0
09 Feb 2024 15:30:48,1,0,0,1,0,0,0,0
09 Feb 2024 15:30:49,1,0,0,0,0,1,0,0
09 Feb 2024 15:30:50,1,0,0,0,0,1,0,0
09 Feb 2024 15:30:51,3,0,0,2,0,1,0,0
09 Feb 2024 15:30:52,2,0,0,2,0,0,0,0
09 Feb 2024 15:30:53,3,1,0,0,1,1,0,0
09 Feb 2024 15:30:55,4,0,0,1,0,1,0,1
09 Feb 2024 15:30:56,4,0,0,0,2,2,0,0
09 Feb 2024 15:30:57,4,0,0,0,1,3,0,0
09 Feb 2024 15:30:58,4,0,0,0,0,4,0,0
09 Feb 2024 15:30:59,4,0,0,1,1,1,0,1
09 Feb 2024 15:31:01,4,1,0,1,0,2,0,0
09 Feb 2024 15:31:02,4,1,0,2,0,1,0,0
09 Feb 2024 15:31:03,1,0,0,0,0,1,0,0
09 Feb 2024 15:31:04,0,0,0,0,0,0,0,0
09 Feb 2024 15:31:05,2,0,0,1,0,1,0,0
09 Feb 2024 15:31:51,0,0,0,0,0,0,0,0
09 Feb 2024 15:31:52,0,0,0,0,0,0,0,0
09 Feb 2024 15:31:53,1,0,0,0,0,1,0,0
09 Feb 2024 15:31:54,0,0,0,0,0,0,0,0
09 Feb 2024 15:31:55,0,0,0,0,0,0,0,0
09 Feb 2024 15:31:56,0,0,0,0,0,0,0,0
09 Feb 2024 15:31:57,0,0,0,0,0,0,0,0
09 Feb 2024 15:31:58,2,0,0,1,1,0,0,0
09 Feb 2024 15:32:00,1,0,0,0,0,1,0,0
09 Feb 2024 15:32:01,1,0,0,0,0,0,1,0
09 Feb 2024 15:32:02,1,0,0,0,0,0,1,0
09 Feb 2024 15:32:03,1,0,0,0,1,0,0,0
09 Feb 2024 15:32:04,1,0,0,0,0,0,1,0
09 Feb 2024 15:32:05,2,1,0,0,1,0,0,0
09 Feb 2024 15:32:06,1,0,0,0,0,1,0,0
09 Feb 2024 15:32:07,3,1,0,1,0,1,0,0
09 Feb 2024 15:32:08,4,0,0,0,0,1,0,1
09 Feb 2024 15:32:09,2,0,0,1,0,1,0,0
09 Feb 2024 15:32:11,3,0,0,1,0,2,0,0
09 Feb 2024 15:32:12,3,0,0,1,0,2,0,0
09 Feb 2024 15:32:13,3,0,0,0,0,3,0,0
09 Feb 2024 15:32:15,3,0,0,0,0,3,0,0
09 Feb 2024 15:32:16,0,0,0,0,0,0,0,0
09 Feb 2024 15:32:17,0,0,0,0,0,0,0,0
09 Feb 2024 15:32:18,1,0,0,0,0,1,0,0
09 Feb 2024 15:33:35,2,0,0,0,0,1,1,0
09 Feb 2024 15:33:36,1,0,0,0,0,1,0,0
09 Feb 2024 15:33:37,1,0,0,1,0,0,0,0
09 Feb 2024 15:33:38,1,0,0,1,0,0,0,0
09 Feb 2024 15:33:39,2,1,0,1,0,0,0,0
09 Feb 2024 15:33:40,1,0,0,1,0,0,0,0
09 Feb 2024 15:33:41,1,0,0,0,0,0,0,1
09 Feb 2024 15:33:43,3,0,0,1,0,2,0,0
09 Feb 2024 15:33:44,3,0,0,0,1,1,0,1
09 Feb 2024 15:33:45,3,1,0,0,1,1,0,0
09 Feb 2024 15:33:46,2,0,0,2,0,0,0,0
09 Feb 2024 15:33:48,3,0,0,1,0,0,0,2
09 Feb 2024 15:33:49,2,0,0,0,2,0,0,0
09 Feb 2024 15:33:50,2,0,0,1,1,0,0,0
09 Feb 2024 15:33:51,3,0,0,1,0,0,0,2
09 Feb 2024 15:33:52,3,0,0,1,0,2,0,0
09 Feb 2024 15:33:53,1,0,0,0,0,1,0,0
09 Feb 2024 15:33:54,2,0,0,1,0,1,0,0
09 Feb 2024 15:33:55,2,1,0,0,0,0,0,1
09 Feb 2024 16:02:53,1,0,0,0,0,0,0,1
09 Feb 2024 16:02:54,1,0,0,0,0,0,0,1
09 Feb 2024 16:02:56,1,0,0,1,0,0,0,0
09 Feb 2024 16:02:57,1,0,0,1,0,0,0,0
09 Feb 2024 16:02:58,2,0,0,0,0,2,0,0
09 Feb 2024 16:02:59,1,0,0,0,0,1,0,0
09 Feb 2024 16:03:00,1,0,0,0,0,1,0,0
09 Feb 2024 16:03:01,2,0,0,0,0,2,0,0
09 Feb 2024 16:04:19,1,0,0,1,0,0,0,0
09 Feb 2024 16:04:20,1,0,0,1,0,0,0,0
09 Feb 2024 16:04:22,2,0,0,1,1,0,0,0
09 Feb 2024 16:04:23,1,0,0,1,0,0,0,0
09 Feb 2024 16:05:40,1,0,0,1,0,0,0,0
09 Feb 2024 16:05:41,1,0,0,0,0,0,0,1
09 Feb 2024 16:05:42,1,0,0,1,0,0,0,0
09 Feb 2024 16:05:44,2,0,0,1,1,0,0,0
09 Feb 2024 16:05:45,2,0,0,0,0,2,0,0
09 Feb 2024 16:07:33,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:34,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:35,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:36,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:37,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:38,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:39,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:40,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:42,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:43,1,0,0,1,0,0,0,0
09 Feb 2024 16:07:44,1,0,0,1,0,0,0,0
09 Feb 2024 16:07:45,1,0,0,1,0,0,0,0
09 Feb 2024 16:07:46,2,0,0,0,0,1,0,1
09 Feb 2024 16:07:47,1,0,0,1,0,0,0,0
09 Feb 2024 16:07:48,1,0,0,1,0,0,0,0
09 Feb 2024 16:07:49,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:50,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:51,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:52,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:53,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:54,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:55,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:56,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:57,1,0,0,0,0,1,0,0
09 Feb 2024 16:07:58,1,0,0,0,0,0,0,1
09 Feb 2024 16:07:59,1,0,0,0,0,1,0,0
09 Feb 2024 16:08:00,1,0,0,0,0,1,0,0
09 Feb 2024 16:08:01,1,0,0,0,0,1,0,0
09 Feb 2024 16:08:03,1,0,0,1,0,0,0,0
09 Feb 2024 16:08:04,1,0,0,0,0,1,0,0
09 Feb 2024 16:08:05,1,0,0,0,0,1,0,0
09 Feb 2024 16:08:06,1,0,0,0,1,0,0,0
09 Feb 2024 16:08:07,7,0,0,1,2,2,0,0
09 Feb 2024 16:08:08,3,0,0,1,0,2,0,0
09 Feb 2024 16:08:10,10,2,0,1,0,4,0,3
09 Feb 2024 16:08:11,6,0,0,3,2,1,0,0
09 Feb 2024 16:08:12,8,0,0,0,2,5,0,1
09 Feb 2024 16:08:14,12,0,0,1,2,8,0,1
09 Feb 2024 16:08:16,12,1,0,3,1,7,0,0
09 Feb 2024 16:08:18,12,1,0,3,1,7,0,0
09 Feb 2024 16:08:20,12,1,0,0,3,7,0,1
09 Feb 2024 16:08:21,1,0,0,0,0,1,0,0
09 Feb 2024 16:08:22,1,0,0,1,0,0,0,0
09 Feb 2024 16:08:23,1,0,0,1,0,0,0,0
09 Feb 2024 16:08:24,1,0,0,0,0,1,0,0
09 Feb 2024 21:43:24,0,0,0,0,0,0,0,0
09 Feb 2024 21:43:26,1,0,0,0,1,0,0,0
09 Feb 2024 21:43:27,1,0,0,0,1,0,0,0
09 Feb 2024 21:43:28,1,0,0,0,1,0,0,0
09 Feb 2024 21:43:29,2,0,0,0,1,1,0,0
09 Feb 2024 21:43:30,1,0,0,0,0,1,0,0
09 Feb 2024 21:43:31,1,0,0,0,0,1,0,0
09 Feb 2024 21:43:32,1,0,0,0,0,1,0,0
09 Feb 2024 21:43:33,1,0,0,0,0,1,0,0
09 Feb 2024 21:43:34,1,0,0,0,0,1,0,0
09 Feb 2024 21:45:56,1,0,0,0,0,1,0,0
09 Feb 2024 21:45:57,1,0,0,0,0,1,0,0
09 Feb 2024 21:45:58,1,0,0,0,0,1,0,0
09 Feb 2024 21:45:59,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:00,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:02,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:03,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:04,1,0,0,0,0,0,0,1
09 Feb 2024 21:46:05,1,0,0,0,1,0,0,0
09 Feb 2024 21:46:06,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:07,2,0,0,1,0,1,0,0
09 Feb 2024 21:46:08,0,0,0,0,0,0,0,0
09 Feb 2024 21:46:09,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:10,2,0,0,0,0,1,0,0
09 Feb 2024 21:46:11,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:12,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:13,1,0,0,0,0,1,0,0
09 Feb 2024 21:46:14,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:26,1,0,0,0,1,0,0,0
09 Feb 2024 22:09:27,2,0,0,0,0,2,0,0
09 Feb 2024 22:09:28,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:29,1,0,0,0,1,0,0,0
09 Feb 2024 22:09:30,1,0,0,0,1,0,0,0
09 Feb 2024 22:09:31,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:32,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:33,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:34,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:35,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:37,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:38,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:39,1,0,0,0,1,0,0,0
09 Feb 2024 22:09:40,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:41,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:42,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:43,1,0,0,0,0,1,0,0
09 Feb 2024 22:09:44,1,0,0,0,0,0,0,1
09 Feb 2024 22:09:45,1,0,0,0,0,0,0,1
09 Feb 2024 16:08:14,2,1,0,0,1,0,0,0
10 Feb 2024 13:54:14,2,1,0,0,1,0,0,0
10 Feb 2024 13:54:14,2,1,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 14:21:26,0,0,0,0,0,0,0,0
10 Feb 2024 14:21:27,1,0,0,0,0,1,0,0
10 Feb 2024 14:21:28,2,0,0,0,0,2,0,0
10 Feb 2024 14:21:29,2,0,0,1,0,0,0,1
10 Feb 2024 14:21:30,1,0,0,0,0,1,0,0
10 Feb 2024 14:21:31,1,0,0,0,0,1,0,0
10 Feb 2024 14:21:32,2,0,0,0,0,2,0,0
10 Feb 2024 14:21:33,1,0,0,0,0,1,0,0
10 Feb 2024 14:21:34,3,2,0,0,0,0,0,1
10 Feb 2024 14:21:35,3,0,0,0,1,1,0,1
10 Feb 2024 14:21:37,1,0,0,0,1,0,0,0
10 Feb 2024 14:21:38,1,0,0,0,0,0,0,1
10 Feb 2024 14:21:39,1,0,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 14:32:24,1,0,0,0,0,0,1,0
10 Feb 2024 14:32:25,1,0,0,0,0,0,1,0
10 Feb 2024 14:32:27,1,0,0,0,0,1,0,0
10 Feb 2024 14:32:28,1,0,0,0,0,1,0,0
10 Feb 2024 14:32:29,1,0,0,0,0,0,0,1
10 Feb 2024 14:32:30,1,0,0,0,0,1,0,0
10 Feb 2024 14:32:31,1,0,0,0,0,0,0,1
10 Feb 2024 14:32:32,2,1,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 13:54:14,3,2,0,0,1,0,0,0
10 Feb 2024 15:46:25,1,0,0,1,0,0,0,0
10 Feb 2024 15:46:26,2,0,0,0,1,1,0,0
10 Feb 2024 15:46:27,2,0,0,1,1,0,0,0
10 Feb 2024 15:46:28,1,0,0,1,0,0,0,0
10 Feb 2024 15:46:29,1,0,0,0,1,0,0,0
10 Feb 2024 15:46:30,1,0,0,0,0,0,0,1
11 Feb 2024 15:49:15,1,1,0,0,0,0,0,0
11 Feb 2024 15:49:16,1,0,0,1,0,0,0,0
11 Feb 2024 15:49:17,1,0,0,1,0,0,0,0
11 Feb 2024 15:49:18,1,0,0,0,0,1,0,0
11 Feb 2024 15:49:19,1,0,0,0,1,0,0,0
11 Feb 2024 15:49:20,1,0,0,0,1,0,0,0
11 Feb 2024 16:04:52,1,1,0,0,0,0,0,0
11 Feb 2024 16:04:53,1,0,0,1,0,0,0,0
11 Feb 2024 16:04:54,1,0,0,0,0,1,0,0
11 Feb 2024 16:04:56,1,0,0,0,0,1,0,0
